[14:11:29.526] [main-module:00F14BF9]: 0f 85 f3 00 00 00                   jnz 0xf14cf2                       
[14:11:29.526] [main-module:00F14CF2]: 80 3e 25                            cmp byte ptr [esi], 0x25           
[14:11:29.526] [main-module:00F14CF5]: 74 61                               jz 0xf14d58                        
[14:11:29.526] [main-module:00F14CF7]: 80 3e 24                            cmp byte ptr [esi], 0x24           
[14:11:29.526] [main-module:00F14CFA]: 74 11                               jz 0xf14d0d                        
[14:11:29.526] [main-module:00F14CFC]: 80 3e 3f                            cmp byte ptr [esi], 0x3f           
[14:11:29.526] [main-module:00F14CFF]: 75 70                               jnz 0xf14d71                       
[14:11:29.526] [main-module:00F14D71]: 31 db                               xor ebx, ebx                       
[14:11:29.526] [main-module:00F14D73]: b8 c5 9d 1c 81                      mov eax, 0x811c9dc5                
[14:11:29.526] [main-module:00F14D78]: bd 93 01 00 01                      mov ebp, 0x1000193                 
[14:11:29.526] [main-module:00F14D7D]: 32 04 1e                            xor al, byte ptr [esi+ebx*1]       
[14:11:29.526] [main-module:00F14D80]: f7 e5                               mul ebp                            
[14:11:29.526] [main-module:00F14D82]: fe c3                               inc bl                             
[14:11:29.526] [main-module:00F14D84]: 38 cb                               cmp bl, cl                         
[14:11:29.526] [main-module:00F14D86]: 72 f5                               jb 0xf14d7d                        
[14:11:29.526] [main-module:00F14D88]: 89 c5                               mov ebp, eax                       
[14:11:29.526] [main-module:00F14D8A]: c1 e0 08                            shl eax, 0x8                       
[14:11:29.526] [main-module:00F14D8D]: 81 e5 00 00 00 ff                   and ebp, 0xff000000                
[14:11:29.526] [main-module:00F14D93]: 31 c5                               xor ebp, eax                       
[14:11:29.526] [main-module:00F14D95]: 09 dd                               or ebp, ebx                        
[14:11:29.526] [main-module:00F14D97]: 89 2d 38 c2 f2 00                   mov dword ptr [0xf2c238], ebp      
[14:11:29.526] [main-module:00F14D9D]: 57                                  push edi                           
[14:11:29.526] [main-module:00F14D9E]: 56                                  push esi                           
[14:11:29.526] [main-module:00F14D9F]: 51                                  push ecx                           
[14:11:29.526] [main-module:00F14DA0]: b9 20 00 00 00                      mov ecx, 0x20                      
[14:11:29.526] [main-module:00F14DA5]: bb 40 c2 f2 00                      mov ebx, 0xf2c240                  
[14:11:29.526] [main-module:00F14DAA]: 8b 13                               mov edx, dword ptr [ebx]           
[14:11:29.526] [main-module:00F14DAC]: 09 d2                               or edx, edx                        
[14:11:29.526] [main-module:00F14DAE]: 74 40                               jz 0xf14df0                        
[14:11:29.526] [main-module:00F14DB0]: 31 c0                               xor eax, eax                       
[14:11:29.526] [main-module:00F14DB2]: d1 e5                               shl ebp, 0x1                       
[14:11:29.526] [main-module:00F14DB4]: 83 d0 00                            adc eax, 0x0                       
[14:11:29.526] [main-module:00F14DB7]: 8d 1c 82                            lea ebx, ptr [edx+eax*4]           
[14:11:29.526] [main-module:00F14DBA]: 49                                  dec ecx                            
[14:11:29.526] [main-module:00F14DBB]: 75 ed                               jnz 0xf14daa                       
[14:11:29.526] [main-module:00F14D7D]: 32 04 1e                            xor al, byte ptr [esi+ebx*1]       
[14:11:29.526] [main-module:00F14D80]: f7 e5                               mul ebp                            
[14:11:29.526] [main-module:00F14D82]: fe c3                               inc bl                             
[14:11:29.526] [main-module:00F14D84]: 38 cb                               cmp bl, cl                         
[14:11:29.526] [main-module:00F14D86]: 72 f5                               jb 0xf14d7d                        
[14:11:29.526] [main-module:00F14D88]: 89 c5                               mov ebp, eax                       
[14:11:29.526] [main-module:00F14D8A]: c1 e0 08                            shl eax, 0x8                       
[14:11:29.526] [main-module:00F14D8D]: 81 e5 00 00 00 ff                   and ebp, 0xff000000                
[14:11:29.526] [main-module:00F14D93]: 31 c5                               xor ebp, eax                       
[14:11:29.526] [main-module:00F14D95]: 09 dd                               or ebp, ebx                        
[14:11:29.526] [main-module:00F14D97]: 89 2d 38 c2 f2 00                   mov dword ptr [0xf2c238], ebp      
[14:11:29.526] [main-module:00F14D9D]: 57                                  push edi                           
[14:11:29.526] [main-module:00F14D9E]: 56                                  push esi                           
[14:11:29.526] [main-module:00F14D9F]: 51                                  push ecx                           
[14:11:29.526] [main-module:00F14DA0]: b9 20 00 00 00                      mov ecx, 0x20                      
[14:11:29.526] [main-module:00F14DA5]: bb 40 c2 f2 00                      mov ebx, 0xf2c240                  
[14:11:29.526] [main-module:00F14DAA]: 8b 13                               mov edx, dword ptr [ebx]           
[14:11:29.526] [main-module:00F14DAC]: 09 d2                               or edx, edx                        
[14:11:29.526] [main-module:00F14DAE]: 74 40                               jz 0xf14df0                        
[14:11:29.526] [main-module:00F14DB0]: 31 c0                               xor eax, eax                       
[14:11:29.526] [main-module:00F14DB2]: d1 e5                               shl ebp, 0x1                       
[14:11:29.526] [main-module:00F14DB4]: 83 d0 00                            adc eax, 0x0                       
[14:11:29.526] [main-module:00F14DB7]: 8d 1c 82                            lea ebx, ptr [edx+eax*4]           
[14:11:29.526] [main-module:00F14DBA]: 49                                  dec ecx                            
[14:11:29.526] [main-module:00F14DBB]: 75 ed                               jnz 0xf14daa                       
[14:11:29.526] [main-module:00F14DF0]: 8b 15 d8 c1 f2 00                   mov edx, dword ptr [0xf2c1d8]      
[14:11:29.526] [main-module:00F14DF6]: 8d 42 08                            lea eax, ptr [edx+0x8]             
[14:11:29.526] [main-module:00F14DF9]: 3b 05 b8 c1 f2 00                   cmp eax, dword ptr [0xf2c1b8]      
[14:11:29.526] [main-module:00F14DFF]: 0f 87 48 cb ff ff                   jnbe 0xf1194d                      
[14:11:29.526] [main-module:00F14E05]: a3 d8 c1 f2 00                      mov dword ptr [0xf2c1d8], eax      
[14:11:29.526] [main-module:00F14E0A]: 31 c0                               xor eax, eax                       
[14:11:29.526] [main-module:00F14E0C]: 89 02                               mov dword ptr [edx], eax           
[14:11:29.526] [main-module:00F14E0E]: 89 42 04                            mov dword ptr [edx+0x4], eax       
[14:11:29.526] [main-module:00F14E11]: d1 e5                               shl ebp, 0x1                       
[14:11:29.526] [main-module:00F14E13]: 83 d0 00                            adc eax, 0x0                       
[14:11:29.526] [main-module:00F14E16]: 89 13                               mov dword ptr [ebx], edx           
[14:11:29.526] [main-module:00F14E18]: 8d 1c 82                            lea ebx, ptr [edx+eax*4]           
[14:11:29.526] [main-module:00F14E1B]: 49                                  dec ecx                            
[14:11:29.526] [main-module:00F14E1C]: 75 d2                               jnz 0xf14df0                       
[14:11:29.526] [main-module:00F14E1E]: 89 1d 3c c2 f2 00                   mov dword ptr [0xf2c23c], ebx      
[14:11:29.526] [main-module:00F14E24]: 5a                                  pop edx                            
[14:11:29.526] [main-module:00F14E25]: 89 d1                               mov ecx, edx                       
[14:11:29.526] [main-module:00F14E27]: 5e                                  pop esi                            
[14:11:29.526] [main-module:00F14E28]: 80 7e fe 00                         cmp byte ptr [esi-0x2], 0x0        
[14:11:29.526] [main-module:00F14E2C]: 74 5e                               jz 0xf14e8c                        
[14:11:29.526] [main-module:00F14E2E]: 8a 06                               mov al, byte ptr [esi]             
[14:11:29.526] [main-module:00F14E30]: 3c 30                               cmp al, 0x30                       
[14:11:29.526] [main-module:00F14E32]: 72 04                               jb 0xf14e38                        
[14:11:29.526] [main-module:00F14E34]: 3c 39                               cmp al, 0x39                       
[14:11:29.526] [main-module:00F14E36]: 76 04                               jbe 0xf14e3c                       
[14:11:29.526] [main-module:00F14E38]: 3c 24                               cmp al, 0x24                       
[14:11:29.526] [main-module:00F14E3A]: 75 09                               jnz 0xf14e45                       
[14:11:29.526] [main-module:00F14E45]: e8 34 fd ff ff                      call 0xf14b7e                      
[14:11:29.526] [main-module:00F14BD1]: 5e                                  pop esi                            
[14:11:29.526] [main-module:00F14BD2]: 89 e9                               mov ecx, ebp                       
[14:11:29.526] [main-module:00F14BD4]: f9                                  stc                                
[14:11:29.526] [main-module:00F14BD5]: c3                                  ret                                
[14:11:29.526] [main-module:00F14E4A]: 73 f2                               jnb 0xf14e3e                       
[14:11:29.526] [main-module:00F14E4C]: e8 01 fd ff ff                      call 0xf14b52                      
[14:11:29.526] [main-module:00F14B52]: 56                                  push esi                           
[14:11:29.526] [main-module:00F14B53]: 89 cd                               mov ebp, ecx                       
[14:11:29.526] [main-module:00F14B55]: e8 dc da ff ff                      call 0xf12636                      
[14:11:29.526] [main-module:00F14B5A]: 89 e9                               mov ecx, ebp                       
[14:11:29.526] [main-module:00F14B5C]: 80 f9 04                            cmp cl, 0x4                        
[14:11:29.526] [main-module:00F14B5F]: 77 70                               jnbe 0xf14bd1                      
[14:11:29.526] [main-module:00F14B61]: 80 e9 02                            sub cl, 0x2                        
[14:11:29.526] [main-module:00F14B64]: 72 6b                               jb 0xf14bd1                        
[14:11:29.526] [main-module:00F14B66]: 0f b7 1c 8d a1 ad f2 00             movzx ebx, word ptr [ecx*4+0xf2ada1]
[14:11:29.526] [main-module:00F14B6E]: 81 c3 a1 ad f2 00                   add ebx, 0xf2ada1                  
[14:11:29.526] [main-module:00F14B74]: 0f b7 14 8d a3 ad f2 00             movzx edx, word ptr [ecx*4+0xf2ada3]
[14:11:29.526] [main-module:00F14B7C]: eb 2a                               jmp 0xf14ba8                       
[14:11:29.526] [main-module:00F14E51]: 73 eb                               jnb 0xf14e3e                       
[14:11:29.526] [main-module:00F14E53]: e8 7c fc ff ff                      call 0xf14ad4                      
[14:11:29.526] [main-module:00F14B3E]: 5e                                  pop esi                            
[14:11:29.526] [main-module:00F14B3F]: 89 e9                               mov ecx, ebp                       
[14:11:29.526] [main-module:00F14B41]: f9                                  stc                                
[14:11:29.526] [main-module:00F14B42]: c3                                  ret                                
[14:11:29.526] [main-module:00F14E58]: 73 e4                               jnb 0xf14e3e                       
[14:11:29.526] [main-module:00F14E5A]: 83 ee 02                            sub esi, 0x2                       
[14:11:29.526] [main-module:00F14E5D]: bf 1a 56 f2 00                      mov edi, 0xf2561a                  
[14:11:29.526] [main-module:00F14E62]: e8 07 fc ff ff                      call 0xf14a6e                      
[14:11:29.526] [main-module:00F14E67]: 08 c0                               or al, al                          
[14:11:29.526] [main-module:00F14E69]: 75 d3                               jnz 0xf14e3e                       
[14:11:29.526] [main-module:00F14E6B]: bf 44 56 f2 00                      mov edi, 0xf25644                  
[14:11:29.526] [main-module:00F14E70]: e8 f9 fb ff ff                      call 0xf14a6e                      
[14:11:29.542] [main-module:00F14E75]: 08 c0                               or al, al                          
[14:11:29.542] [main-module:00F14E77]: 75 c5                               jnz 0xf14e3e                       
[14:11:29.542] [main-module:00F14E79]: bf 64 56 f2 00                      mov edi, 0xf25664                  
[14:11:29.542] [main-module:00F14E7E]: e8 eb fb ff ff                      call 0xf14a6e                      
[14:11:29.542] [main-module:00F14E83]: 08 c0                               or al, al                          
[14:11:29.542] [main-module:00F14E85]: 75 b7                               jnz 0xf14e3e                       
[14:11:29.542] [main-module:00F14E87]: 46                                  inc esi                            
[14:11:29.542] [main-module:00F14E88]: 0f b6 0e                            movzx ecx, byte ptr [esi]          
[14:11:29.542] [main-module:00F14E8B]: 46                                  inc esi                            
[14:11:29.542] [main-module:00F14E8C]: 8b 15 d8 c1 f2 00                   mov edx, dword ptr [0xf2c1d8]      
[14:11:29.542] [main-module:00F14E92]: 8d 42 08                            lea eax, ptr [edx+0x8]             
[14:11:29.542] [main-module:00F14E95]: 3b 05 b8 c1 f2 00                   cmp eax, dword ptr [0xf2c1b8]      
[14:11:29.542] [main-module:00F14E9B]: 0f 87 ac ca ff ff                   jnbe 0xf1194d                      
[14:11:29.542] [main-module:00F14EA1]: a3 d8 c1 f2 00                      mov dword ptr [0xf2c1d8], eax      
[14:11:29.542] [main-module:00F14EA6]: 89 f3                               mov ebx, esi                       
[14:11:29.542] [main-module:00F14EA8]: 01 ce                               add esi, ecx                       
[14:11:29.542] [main-module:00F14EAA]: a1 3c c2 f2 00                      mov eax, dword ptr [0xf2c23c]      
[14:11:29.542] [main-module:00F14EAF]: 8b 38                               mov edi, dword ptr [eax]           
[14:11:29.542] [main-module:00F14EB1]: 89 3a                               mov dword ptr [edx], edi           
[14:11:29.542] [main-module:00F14EB3]: 89 10                               mov dword ptr [eax], edx           
[14:11:29.542] [main-module:00F14EB5]: e8 08 00 00 00                      call 0xf14ec2                      
[14:11:29.542] [main-module:00F14EC2]: a1 34 c2 f2 00                      mov eax, dword ptr [0xf2c234]      
[14:11:29.542] [main-module:00F14EC7]: b9 08 00 00 00                      mov ecx, 0x8                       
[14:11:29.542] [main-module:00F14ECC]: 83 e8 04                            sub eax, 0x4                       
[14:11:29.542] [main-module:00F14ECF]: c7 00 00 00 00 00                   mov dword ptr [eax], 0x0           
[14:11:29.542] [main-module:00F14ED5]: e2 f5                               loop 0xf14ecc                      
[14:11:29.542] [main-module:00F14ED7]: a3 34 c2 f2 00                      mov dword ptr [0xf2c234], eax      
[14:11:29.542] [main-module:00F14EDC]: c3                                  ret                                
[14:11:29.542] [main-module:00F14ECC]: 83 e8 04                            sub eax, 0x4                       
[14:11:29.542] [main-module:00F14ECF]: c7 00 00 00 00 00                   mov dword ptr [eax], 0x0           
[14:11:29.542] [main-module:00F14ED5]: e2 f5                               loop 0xf14ecc                      
[14:11:29.542] [main-module:00F14ED7]: a3 34 c2 f2 00                      mov dword ptr [0xf2c234], eax      
[14:11:29.542] [main-module:00F14EDC]: c3                                  ret                                
[14:11:29.542] [main-module:00F14EBA]: 89 42 04                            mov dword ptr [edx+0x4], eax       
[14:11:29.542] [main-module:00F14EBD]: 89 58 18                            mov dword ptr [eax+0x18], ebx      
[14:11:29.542] [main-module:00F14EC0]: 5f                                  pop edi                            
[14:11:29.542] [main-module:00F14EC1]: c3                                  ret                                
[14:11:29.542] [main-module:00F14A4B]: 83 f8 10                            cmp eax, 0x10                      
[14:11:29.542] [main-module:00F14A4E]: 72 0b                               jb 0xf14a5b                        
[14:11:29.542] [main-module:00F14A50]: 09 db                               or ebx, ebx                        
[14:11:29.542] [main-module:00F14A52]: 74 08                               jz 0xf14a5c                        
[14:11:29.542] [main-module:00F14A54]: 4b                                  dec ebx                            
[14:11:29.542] [main-module:00F14A55]: 89 1d 28 c2 f2 00                   mov dword ptr [0xf2c228], ebx      
[14:11:29.542] [main-module:00F14A5B]: c3                                  ret                                
[14:11:29.542] [main-module:00F13FEE]: 80 7e 01 3a                         cmp byte ptr [esi+0x1], 0x3a       
[14:11:29.542] [main-module:00F13FF2]: 74 0b                               jz 0xf13fff                        
[14:11:29.542] [main-module:00F13FF4]: c6 07 02                            mov byte ptr [edi], 0x2            
[14:11:29.542] [main-module:00F13FF7]: 47                                  inc edi                            
[14:11:29.542] [main-module:00F13FF8]: ab                                  stosd dword ptr [edi]              
[14:11:29.542] [main-module:00F13FF9]: 46                                  inc esi                            
[14:11:29.542] [main-module:00F13FFA]: 30 c0                               xor al, al                         
[14:11:29.542] [main-module:00F13FFC]: aa                                  stosb byte ptr [edi]               
[14:11:29.542] [main-module:00F13FFD]: eb 82                               jmp 0xf13f81                       
[14:11:29.542] [main-module:00F13F81]: c6 05 44 c3 f2 00 00                mov byte ptr [0xf2c344], 0x0       
[14:11:29.542] [main-module:00F13F88]: c6 05 45 c3 f2 00 00                mov byte ptr [0xf2c345], 0x0       
[14:11:29.542] [main-module:00F13F8F]: 80 3e 1a                            cmp byte ptr [esi], 0x1a           
[14:11:29.542] [main-module:00F13F92]: 0f 85 02 01 00 00                   jnz 0xf1409a                       
[14:11:29.542] [main-module:00F13F98]: 57                                  push edi                           
[14:11:29.542] [main-module:00F13F99]: 83 c6 02                            add esi, 0x2                       
[14:11:29.542] [main-module:00F13F9C]: 0f b6 4e ff                         movzx ecx, byte ptr [esi-0x1]      
[14:11:29.542] [main-module:00F13FA0]: 80 3c 0e 3a                         cmp byte ptr [esi+ecx*1], 0x3a     
[14:11:29.542] [main-module:00F13FA4]: 74 42                               jz 0xf13fe8                        
[14:11:29.542] [main-module:00F13FA6]: 80 3c 0e 3d                         cmp byte ptr [esi+ecx*1], 0x3d     
[14:11:29.542] [main-module:00F13FAA]: 74 60                               jz 0xf1400c                        
[14:11:29.542] [main-module:00F13FB1]: 0f 83 8c 00 00 00                   jnb 0xf14043                       
[14:11:29.542] [main-module:00F13FB7]: 80 3c 0e 1a                         cmp byte ptr [esi+ecx*1], 0x1a     
[14:11:29.542] [main-module:00F13FBB]: 75 13                               jnz 0xf13fd0                       
[14:11:29.542] [main-module:00F13FBD]: 56                                  push esi                           
[14:11:29.542] [main-module:00F13FBE]: 51                                  push ecx                           
[14:11:29.542] [main-module:00F13FBF]: 8d 74 0e 02                         lea esi, ptr [esi+ecx*1+0x2]       
[14:11:29.542] [main-module:00F13FC3]: 0f b6 4e ff                         movzx ecx, byte ptr [esi-0x1]      
[14:11:29.542] [main-module:00F13FC7]: e8 86 0b 00 00                      call 0xf14b52                      
[14:11:29.542] [main-module:00F13FCC]: 73 5a                               jnb 0xf14028                       
[14:11:29.542] [main-module:00F13FCE]: 59                                  pop ecx                            
[14:11:29.542] [main-module:00F13FCF]: 5e                                  pop esi                            
[14:11:29.542] [main-module:00F13FD0]: e8 7d 0b 00 00                      call 0xf14b52                      
[14:11:29.542] [main-module:00F13FD5]: 73 6c                               jnb 0xf14043                       
[14:11:29.542] [main-module:00F13FD7]: 5f                                  pop edi                            
[14:11:29.542] [main-module:00F13FD8]: 83 ee 02                            sub esi, 0x2                       
[14:11:29.542] [main-module:00F13FDB]: 66 31 db                            xor bx, bx                         
[14:11:29.542] [main-module:00F13FDE]: e8 ca 04 00 00                      call 0xf144ad                      
[14:11:29.542] [main-module:00F145F7]: 73 24                               jnb 0xf1461d                       
[14:11:29.542] [main-module:00F145F9]: 83 f9 01                            cmp ecx, 0x1                       
[14:11:29.542] [main-module:00F145FC]: 0f 85 32 02 00 00                   jnz 0xf14834                       
[14:11:29.542] [main-module:00F14602]: 80 3e 3f                            cmp byte ptr [esi], 0x3f           
[14:11:29.542] [main-module:00F14605]: 0f 85 29 02 00 00                   jnz 0xf14834                       
[14:11:29.542] [main-module:00F14834]: 56                                  push esi                           
[14:11:29.542] [main-module:00F14835]: 51                                  push ecx                           
[14:11:29.542] [main-module:00F14836]: 83 ee 02                            sub esi, 0x2                       
[14:11:29.542] [main-module:00F14839]: bf 44 56 f2 00                      mov edi, 0xf25644                  
[14:11:29.542] [main-module:00F1483E]: e8 2b 02 00 00                      call 0xf14a6e                      
[14:11:29.542] [main-module:00F14843]: 59                                  pop ecx                            
[14:11:29.542] [main-module:00F14844]: 5e                                  pop esi                            
[14:11:29.542] [main-module:00F14845]: 08 c0                               or al, al                          
[14:11:29.542] [main-module:00F14847]: 75 16                               jnz 0xf1485f                       
[14:11:29.542] [main-module:00F14849]: e8 30 03 00 00                      call 0xf14b7e                      
[14:11:29.542] [main-module:00F1484E]: 0f 83 4f fe ff ff                   jnb 0xf146a3                       
[14:11:29.542] [main-module:00F14854]: e8 f9 02 00 00                      call 0xf14b52                      
[14:11:29.542] [main-module:00F14859]: 0f 83 44 fe ff ff                   jnb 0xf146a3                       
[14:11:29.542] [main-module:00F1485F]: 5f                                  pop edi                            
[14:11:29.542] [main-module:00F14860]: 83 ee 02                            sub esi, 0x2                       
[14:11:29.542] [main-module:00F14863]: 80 3e 22                            cmp byte ptr [esi], 0x22           
[14:11:29.542] [main-module:00F14866]: 75 4c                               jnz 0xf148b4                       
[14:11:29.542] [main-module:00F14868]: 8b 46 01                            mov eax, dword ptr [esi+0x1]       
[14:11:29.542] [main-module:00F1486B]: 8d 5c 06 05                         lea ebx, ptr [esi+eax*1+0x5]       
[14:11:29.542] [main-module:00F1486F]: 53                                  push ebx                           
[14:11:29.542] [main-module:00F14870]: 51                                  push ecx                           
[14:11:29.542] [main-module:00F14871]: 56                                  push esi                           
[14:11:29.542] [main-module:00F14872]: 57                                  push edi                           
[14:11:29.542] [main-module:00F14873]: e8 30 00 00 00                      call 0xf148a8                      
[14:11:29.542] [main-module:00F148B4]: 80 3e 28                            cmp byte ptr [esi], 0x28           
[14:11:29.542] [main-module:00F148B7]: 75 5d                               jnz 0xf14916                       
[14:11:29.542] [main-module:00F148B9]: 89 e0                               mov eax, esp                       
[14:11:29.542] [main-module:00F148BB]: 2b 05 bc c1 f2 00                   sub eax, dword ptr [0xf2c1bc]      
[14:11:29.542] [main-module:00F148C1]: 3d 00 01 00 00                      cmp eax, 0x100                     
[14:11:29.542] [main-module:00F148C6]: 0f 82 8b d0 ff ff                   jb 0xf11957                        
[14:11:29.542] [main-module:00F148CC]: 56                                  push esi                           
[14:11:29.542] [main-module:00F148CD]: 57                                  push edi                           
[14:11:29.542] [main-module:00F148CE]: 46                                  inc esi                            
[14:11:29.542] [main-module:00F148CF]: b0 91                               mov al, 0x91                       
[14:11:29.542] [main-module:00F148D1]: aa                                  stosb byte ptr [edi]               
[14:11:29.542] [main-module:00F148D2]: ff 05 04 c3 f2 00                   inc dword ptr [0xf2c304]           
[14:11:29.542] [main-module:00F148D8]: e9 50 fc ff ff                      jmp 0xf1452d                       
[14:11:29.542] [main-module:00F14916]: e8 8d ff ff ff                      call 0xf148a8                      
[14:11:29.542] [main-module:00F148A8]: b0 28                               mov al, 0x28                       
[14:11:29.542] [main-module:00F148AA]: aa                                  stosb byte ptr [edi]               
[14:11:29.542] [main-module:00F148AB]: e8 2d 06 00 00                      call 0xf14edd                      
[14:11:29.542] [main-module:00F14EDD]: 55                                  push ebp                           
[14:11:29.542] [main-module:00F14EDE]: e8 9a 04 00 00                      call 0xf1537d                      
[14:11:29.542] [main-module:00F1537D]: 57                                  push edi                           
[14:11:29.542] [main-module:00F1537E]: 56                                  push esi                           
[14:11:29.542] [main-module:00F1537F]: ac                                  lodsb byte ptr [esi]               
[14:11:29.542] [main-module:00F15380]: 3c 2d                               cmp al, 0x2d                       
[14:11:29.542] [main-module:00F15382]: 74 fb                               jz 0xf1537f                        
[14:11:29.542] [main-module:00F15384]: 3c 2b                               cmp al, 0x2b                       
[14:11:29.542] [main-module:00F15386]: 74 f7                               jz 0xf1537f                        
[14:11:29.542] [main-module:00F15388]: 3c 1a                               cmp al, 0x1a                       
[14:11:29.542] [main-module:00F1538A]: 75 3b                               jnz 0xf153c7                       
[14:11:29.542] [main-module:00F1538C]: ac                                  lodsb byte ptr [esi]               
[14:11:29.542] [main-module:00F1538D]: 0f b6 c8                            movzx ecx, al                      
[14:11:29.542] [main-module:00F15390]: 80 f9 01                            cmp cl, 0x1                        
[14:11:29.542] [main-module:00F15393]: 76 32                               jbe 0xf153c7                       
[14:11:29.542] [main-module:00F15395]: 8d 56 01                            lea edx, ptr [esi+0x1]             
[14:11:29.542] [main-module:00F15398]: 30 e4                               xor ah, ah                         
[14:11:29.542] [main-module:00F1539A]: ac                                  lodsb byte ptr [esi]               
[14:11:29.542] [main-module:00F1539B]: 3c 2e                               cmp al, 0x2e                       
[14:11:29.542] [main-module:00F1539D]: 74 1a                               jz 0xf153b9                        
[14:11:29.542] [main-module:00F1539F]: 3c 45                               cmp al, 0x45                       
[14:11:29.542] [main-module:00F153A1]: 74 32                               jz 0xf153d5                        
[14:11:29.542] [main-module:00F153A3]: 3c 65                               cmp al, 0x65                       
[14:11:29.542] [main-module:00F153A5]: 74 2e                               jz 0xf153d5                        
[14:11:29.542] [main-module:00F153A7]: 3c 46                               cmp al, 0x46                       
[14:11:29.542] [main-module:00F153A9]: 74 20                               jz 0xf153cb                        
[14:11:29.542] [main-module:00F153AB]: 3c 66                               cmp al, 0x66                       
[14:11:29.542] [main-module:00F153AD]: 74 1c                               jz 0xf153cb                        
[14:11:29.542] [main-module:00F153AF]: 3c 30                               cmp al, 0x30                       
[14:11:29.542] [main-module:00F153B1]: 72 14                               jb 0xf153c7                        
[14:11:29.542] [main-module:00F153B3]: 3c 39                               cmp al, 0x39                       
[14:11:29.542] [main-module:00F153B5]: 77 10                               jnbe 0xf153c7                      
[14:11:29.542] [main-module:00F153B7]: eb 43                               jmp 0xf153fc                       
[14:11:29.542] [main-module:00F153FC]: 49                                  dec ecx                            
[14:11:29.542] [main-module:00F153FD]: 75 9b                               jnz 0xf1539a                       
[14:11:29.542] [main-module:00F153FF]: 08 e4                               or ah, ah                          
[14:11:29.542] [main-module:00F15401]: 74 c4                               jz 0xf153c7                        
[14:11:29.542] [main-module:00F15403]: 5e                                  pop esi                            
[14:11:29.542] [main-module:00F15404]: c6 05 36 c3 f2 00 00                mov byte ptr [0xf2c336], 0x0       
[14:11:29.542] [main-module:00F1540B]: ac                                  lodsb byte ptr [esi]               
[14:11:29.542] [main-module:00F1540C]: 3c 1a                               cmp al, 0x1a                       
[14:11:29.542] [main-module:00F1540E]: 74 0d                               jz 0xf1541d                        
[14:11:29.542] [main-module:00F1539A]: ac                                  lodsb byte ptr [esi]               
[14:11:29.542] [main-module:00F1539B]: 3c 2e                               cmp al, 0x2e                       
[14:11:29.542] [main-module:00F1539D]: 74 1a                               jz 0xf153b9                        
[14:11:29.542] [main-module:00F1539F]: 3c 45                               cmp al, 0x45                       
[14:11:29.542] [main-module:00F153A1]: 74 32                               jz 0xf153d5                        
[14:11:29.542] [main-module:00F153A3]: 3c 65                               cmp al, 0x65                       
[14:11:29.542] [main-module:00F153A5]: 74 2e                               jz 0xf153d5                        
[14:11:29.542] [main-module:00F153A7]: 3c 46                               cmp al, 0x46                       
[14:11:29.542] [main-module:00F153A9]: 74 20                               jz 0xf153cb                        
[14:11:29.542] [main-module:00F153AB]: 3c 66                               cmp al, 0x66                       
[14:11:29.542] [main-module:00F153AD]: 74 1c                               jz 0xf153cb                        
[14:11:29.542] [main-module:00F153AF]: 3c 30                               cmp al, 0x30                       
[14:11:29.542] [main-module:00F153B1]: 72 14                               jb 0xf153c7                        
[14:11:29.542] [main-module:00F153B3]: 3c 39                               cmp al, 0x39                       
[14:11:29.542] [main-module:00F153B5]: 77 10                               jnbe 0xf153c7                      
[14:11:29.542] [main-module:00F153B7]: eb 43                               jmp 0xf153fc                       
[14:11:29.542] [main-module:00F153C7]: 5e                                  pop esi                            
[14:11:29.542] [main-module:00F153C8]: 5f                                  pop edi                            
[14:11:29.542] [main-module:00F153C9]: f9                                  stc                                
[14:11:29.542] [main-module:00F153CA]: c3                                  ret                                
[14:11:29.542] [main-module:00F14EE3]: 73 73                               jnb 0xf14f58                       
[14:11:29.542] [main-module:00F14EE5]: 89 25 70 c2 f2 00                   mov dword ptr [0xf2c270], esp      
[14:11:29.542] [main-module:00F14EEB]: 57                                  push edi                           
[14:11:29.542] [main-module:00F14EEC]: bf 44 56 f2 00                      mov edi, 0xf25644                  
[14:11:29.542] [main-module:00F14EF1]: e8 78 fb ff ff                      call 0xf14a6e                      
[14:11:29.542] [main-module:00F14EF6]: 5f                                  pop edi                            
[14:11:29.542] [main-module:00F14EF7]: 08 c0                               or al, al                          
[14:11:29.542] [main-module:00F14EF9]: 74 07                               jz 0xf14f02                        
[14:11:29.542] [main-module:00F14EFB]: 3c 82                               cmp al, 0x82                       
[14:11:29.542] [main-module:00F14EFD]: 74 ec                               jz 0xf14eeb                        
[14:11:29.542] [main-module:00F14EFF]: 50                                  push eax                           
[14:11:29.542] [main-module:00F14F00]: eb e9                               jmp 0xf14eeb                       
[14:11:29.542] [main-module:00F14F02]: 8a 06                               mov al, byte ptr [esi]             
[14:11:29.542] [main-module:00F14F04]: 3c 1a                               cmp al, 0x1a                       
[14:11:29.542] [main-module:00F14F06]: 74 0d                               jz 0xf14f15                        
[14:11:29.542] [main-module:00F14F08]: 3c 22                               cmp al, 0x22                       
[14:11:29.542] [main-module:00F14F0A]: 74 09                               jz 0xf14f15                        
[14:11:29.542] [main-module:00F14F0C]: 3c 28                               cmp al, 0x28                       
[14:11:29.542] [main-module:00F14F0E]: 74 05                               jz 0xf14f15                        
